Related issues,repo_name,issue_file,Additional context,Steps to reproduce,Expected/Actual behavior,Type,Screenshot,Log,Summary,Severity,Environment
0.1887025535106659,pytorch/pytorch,disable-ci-jobs.md,0.27416425943374634,0.08249655365943909,0.06301245838403702,0.17199759185314178,0.032038141041994095,0.05208289995789528,0.05120857432484627,0.04958687350153923,0.034710098057985306
0.2123371809720993,webpack/webpack,Bug_report.md,0.20790627598762512,0.3527837097644806,0.12764446437358856,0.019893575459718704,0.012414010241627693,0.016332216560840607,0.02699543908238411,0.013120708987116814,0.010572426952421665
0.17322658002376556,webpack/webpack,Feature_request.md,0.1917545199394226,0.12395107746124268,0.23453229665756226,0.0862496867775917,0.027489077299833298,0.035005122423172,0.07461853325366974,0.027690205723047256,0.025482861325144768
0.07579566538333893,webpack/webpack,Other.md,0.23347118496894836,0.15027929842472076,0.21464575827121735,0.048692844808101654,0.02859162725508213,0.047408655285835266,0.05541858822107315,0.06719114631414413,0.07850534468889236
0.09614280611276627,pallets/flask,bug-report.md,0.10886982828378677,0.1089761033654213,0.4279973804950714,0.032851442694664,0.01346219889819622,0.02082820050418377,0.021220656111836433,0.011437756009399891,0.1582135409116745
0.09955746680498123,pallets/flask,feature-request.md,0.778578519821167,0.03508712351322174,0.027086390182375908,0.009850749745965004,0.007382309064269066,0.007897070609033108,0.015148764476180077,0.01074257306754589,0.00866907462477684
0.28207430243492126,apple/swift,bug_report.md,0.09950890392065048,0.15871472656726837,0.14595408737659454,0.042481765151023865,0.11120764911174774,0.02721366658806801,0.037586282938718796,0.019609758630394936,0.07564893364906311
0.22739273309707642,apple/swift,feature_request.md,0.2667529582977295,0.1374569833278656,0.05623263865709305,0.07671704143285751,0.04617996886372566,0.063057541847229,0.04467695206403732,0.04097406938672066,0.0405590645968914
0.0816219225525856,jaywcjlove/awesome-mac,Bug_report.md,0.0960206389427185,0.44850224256515503,0.0875941812992096,0.052479520440101624,0.1235637292265892,0.026893598958849907,0.030652180314064026,0.02712288685142994,0.025549158453941345
0.39886289834976196,jaywcjlove/awesome-mac,Feature_request.md,0.19200469553470612,0.11501942574977875,0.029007498174905777,0.0602661669254303,0.08588124811649323,0.028226682916283607,0.05173669755458832,0.01932121254503727,0.019673505797982216
0.25773289799690247,jaywcjlove/awesome-mac,NEW_ADDITION_TO_LIST.md,0.2562531530857086,0.15512514114379883,0.03465520963072777,0.05880095064640045,0.07420503348112106,0.038257040083408356,0.07570060342550278,0.024687819182872772,0.02458212897181511
0.08915495127439499,jaywcjlove/awesome-mac,REMOVE_ITEM_FROM_LIST.md,0.32450971007347107,0.131268709897995,0.04990890622138977,0.09219147264957428,0.10947874933481216,0.05016806349158287,0.09167031943798065,0.03293253108859062,0.028716647997498512
0.11324311792850494,coder/code-server,doc.md,0.23085948824882507,0.16779939830303192,0.0668485015630722,0.09267809987068176,0.05208929255604744,0.05962522700428963,0.0867493599653244,0.07996518909931183,0.050142329186201096
0.21578043699264526,coder/code-server,feature-request.md,0.2068369835615158,0.08886146545410156,0.05379991605877876,0.07654934376478195,0.0302591435611248,0.051238786429166794,0.13944540917873383,0.08560706675052643,0.051621437072753906
0.2498301863670349,reduxjs/redux,Bug_report.md,0.13738279044628143,0.2504785358905792,0.1843290776014328,0.03597056120634079,0.02266470342874527,0.025706810876727104,0.03901292011141777,0.019201796501874924,0.035422660410404205
0.09272999316453934,reduxjs/redux,Feature_request.md,0.5509860515594482,0.11449068039655685,0.04811026528477669,0.036929551512002945,0.021612433716654778,0.0343925915658474,0.06360971927642822,0.018713725730776787,0.018424972891807556
0.16423399746418,reduxjs/redux,documentation-edit.md,0.3197510838508606,0.107390396296978,0.07843520492315292,0.09803105145692825,0.05313429981470108,0.06333712488412857,0.04262367635965347,0.047673288732767105,0.02538985013961792
0.12563283741474152,reduxjs/redux,documentation-new.md,0.23506464064121246,0.10745245963335037,0.11296462267637253,0.16350972652435303,0.043623801320791245,0.07630108296871185,0.08342219889163971,0.029482174664735794,0.022546567022800446
0.04142531380057335,atom/atom,bug_report.md,0.079868845641613,0.17014539241790771,0.6126314401626587,0.024637773633003235,0.013555767014622688,0.015781423076987267,0.017981210723519325,0.013804786838591099,0.010168064385652542
0.1866340935230255,atom/atom,feature_request.md,0.12242817878723145,0.05984080582857132,0.06131487712264061,0.06098759546875954,0.125200092792511,0.05596522241830826,0.24894097447395325,0.04393530264496803,0.03475280478596687
0.1650533676147461,socketio/socket.io,bug_report.md,0.13545028865337372,0.15972504019737244,0.10641901940107346,0.11645618826150894,0.047001492232084274,0.1276051253080368,0.028683241456747055,0.07584087550640106,0.03776535764336586
0.5149273872375488,socketio/socket.io,feature_request.md,0.14546526968479156,0.04507698118686676,0.025806160643696785,0.10556447505950928,0.06195804849267006,0.021784715354442596,0.04706704989075661,0.017925919964909554,0.014423972927033901
0.08478797972202301,shadowsocks/shadowsocks-windows,bug_report_en.md,0.15234969556331635,0.0319751612842083,0.3763350248336792,0.03739906847476959,0.02020893432199955,0.058943282812833786,0.030123425647616386,0.017793841660022736,0.19008353352546692
0.4047023355960846,shadowsocks/shadowsocks-windows,bug_report_zh.md,0.170352965593338,0.06461990624666214,0.05542570352554321,0.11849135160446167,0.031981125473976135,0.04681006819009781,0.05157092586159706,0.0353676974773407,0.02067793533205986
0.48082679510116577,shadowsocks/shadowsocks-windows,feature_request.md,0.1508079171180725,0.04848271608352661,0.028441866859793663,0.1058872640132904,0.07507772743701935,0.023012470453977585,0.05293935909867287,0.019537530839443207,0.014986371621489525
0.06046131253242493,grafana/grafana,2-accessibility.md,0.02826922945678234,0.5052868723869324,0.24534359574317932,0.01114219706505537,0.005186849273741245,0.0052044810727238655,0.00832119956612587,0.005279972683638334,0.12550440430641174
0.20470626652240753,grafana/grafana,3-grafana_ui_component.md,0.2700496017932892,0.09917530417442322,0.06090216338634491,0.07011252641677856,0.1245197057723999,0.05474972724914551,0.0520012304186821,0.03242012485861778,0.03136343136429787
0.33181232213974,grafana/grafana,5-chore.md,0.3223482668399811,0.1126033365726471,0.022437572479248047,0.049965083599090576,0.03643401339650154,0.03180353716015816,0.051526088267564774,0.022450735792517662,0.018619054928421974
0.13061673939228058,chrislgarry/Apollo-11,Proof_Comanche.md,0.18499135971069336,0.32230690121650696,0.034832749515771866,0.09589852392673492,0.05649026855826378,0.05521700531244278,0.058588530868291855,0.03467568755149841,0.026382187381386757
0.11754810065031052,chrislgarry/Apollo-11,Proof_Luminary.md,0.17727208137512207,0.3544652760028839,0.03570043295621872,0.08255796134471893,0.05984849855303764,0.05695776641368866,0.04925895109772682,0.04377458989620209,0.022616364061832428
0.08603972941637039,strapi/strapi,BUG_REPORT.md,0.07505075633525848,0.32968252897262573,0.17950020730495453,0.05335584282875061,0.12505586445331573,0.03941546380519867,0.04721442237496376,0.037820834666490555,0.026864416897296906
0.17626352608203888,python/cpython,bug.md,0.2843638062477112,0.1392100602388382,0.043973658233881,0.0836234837770462,0.03467010706663132,0.05476204305887222,0.07375948876142502,0.04720835015177727,0.06216547638177872
0.3438883423805237,python/cpython,crash.md,0.15273785591125488,0.19505837559700012,0.029511915519833565,0.10209105163812637,0.02369805797934532,0.030314285308122635,0.02698608674108982,0.0237890612334013,0.07192489504814148
0.06570093333721161,python/cpython,documentation.md,0.12844841182231903,0.13731756806373596,0.0755811482667923,0.1208689957857132,0.022136924788355827,0.1542186141014099,0.11813827604055405,0.11414316296577454,0.0634460598230362
0.27933239936828613,python/cpython,feature.md,0.26192793250083923,0.08562648296356201,0.04117414727807045,0.1041267067193985,0.05480257421731949,0.061909012496471405,0.05840916559100151,0.024622604250907898,0.028068996965885162
0.04501558467745781,apache/superset,bug_report.md,0.06062774732708931,0.42725831270217896,0.24652524292469025,0.03618587553501129,0.0769227147102356,0.029886720702052116,0.02760164998471737,0.014265994541347027,0.03571020066738129
0.009192267432808876,apache/superset,cosmetic.md,0.04583323746919632,0.052935630083084106,0.012251417152583599,0.006386467255651951,0.8380770683288574,0.01102870050817728,0.009774528443813324,0.01162008848041296,0.0029006381519138813
0.1829666942358017,3b1b/manim,bug_report.md,0.3477745056152344,0.055357735604047775,0.047752801328897476,0.09870879352092743,0.030220044776797295,0.04688134044408798,0.10743902623653412,0.05797034129500389,0.024928662925958633
0.33167240023612976,3b1b/manim,error-when-using.md,0.21553684771060944,0.0885850191116333,0.04016685485839844,0.04121508449316025,0.025735726580023766,0.022066952660679817,0.04829953983426094,0.06266816705465317,0.12405336648225784
0.06391913443803787,syncthing/syncthing,01-feature.md,0.18726320564746857,0.13868752121925354,0.19574756920337677,0.08912777900695801,0.05529181659221649,0.06400342285633087,0.0790565013885498,0.08522966504096985,0.041673339903354645
0.15552876889705658,syncthing/syncthing,02-bug.md,0.19518335163593292,0.09616082161664963,0.1889272779226303,0.08236926048994064,0.038766514509916306,0.07761796563863754,0.06144196540117264,0.07042782753705978,0.0335763581097126
0.08415339887142181,supabase/supabase,1.Bug_report.md,0.1486717313528061,0.2888399362564087,0.1358042061328888,0.0565066896378994,0.12474604696035385,0.04060208797454834,0.039114367216825485,0.0445280484855175,0.03703349083662033
0.09456837177276611,supabase/supabase,2.Improve_docs.md,0.38781771063804626,0.06578752398490906,0.025907516479492188,0.12297380715608597,0.16068832576274872,0.056707803159952164,0.0507754385471344,0.018579548224806786,0.016193971037864685
0.05867064371705055,supabase/supabase,3.Create_a_chore.md,0.37467584013938904,0.0916888415813446,0.01861869916319847,0.09768970310688019,0.21045272052288055,0.08806625008583069,0.03562420234084129,0.009639044292271137,0.01487412117421627
0.07876231521368027,microsoft/ML-For-Beginners,bug_report.md,0.07500866800546646,0.46053338050842285,0.10536158829927444,0.04278001934289932,0.14185656607151031,0.025737527757883072,0.028788475319743156,0.021259190514683723,0.019912460818886757
0.5149273872375488,microsoft/ML-For-Beginners,feature_request.md,0.14546526968479156,0.04507698118686676,0.025806160643696785,0.10556447505950928,0.06195804849267006,0.021784715354442596,0.04706704989075661,0.017925919964909554,0.014423972927033901
0.1894584596157074,microsoft/ML-For-Beginners,translations-checklist.md,0.16953353583812714,0.09034790843725204,0.0854073092341423,0.11146504431962967,0.07380285859107971,0.06871362030506134,0.08885715156793594,0.04612108692526817,0.0762929767370224
0.2132423371076584,jekyll/jekyll,documentation.md,0.19094352424144745,0.09010272473096848,0.06538301706314087,0.10621478408575058,0.06383869051933289,0.07025828212499619,0.09296353161334991,0.08003665506839752,0.027016479521989822
0.39968037605285645,jekyll/jekyll,feature_request.md,0.14865979552268982,0.09071632474660873,0.040385693311691284,0.05087954178452492,0.03775111213326454,0.04440372437238693,0.12033337354660034,0.03788435831665993,0.029305750504136086
0.2850072681903839,prettier/prettier,formatting.md,0.16551274061203003,0.0699983537197113,0.125701442360878,0.08447328954935074,0.06888178735971451,0.05824971944093704,0.051502496004104614,0.04739086702466011,0.04328203946352005
0.09037236869335175,prettier/prettier,integration.md,0.06132600083947182,0.20245864987373352,0.45758652687072754,0.03607594966888428,0.015240214765071869,0.021243078634142876,0.026178229600191116,0.016183078289031982,0.0733359158039093
0.27165907621383667,DefinitelyTyped/DefinitelyTyped,infrastructure_issue.md,0.18032512068748474,0.05194924399256706,0.05380849912762642,0.11585426330566406,0.0532611608505249,0.05625109747052193,0.10824857652187347,0.08687620609998703,0.02176673337817192
0.1105356439948082,ryanoasis/nerd-fonts,bug_report.md,0.22194227576255798,0.19922661781311035,0.08241591602563858,0.09518151730298996,0.16337795555591583,0.041393622756004333,0.03840866684913635,0.025943120941519737,0.021574627608060837
0.2588641047477722,ryanoasis/nerd-fonts,feature_request.md,0.16232648491859436,0.11823924630880356,0.060908060520887375,0.0746251791715622,0.12633256614208221,0.04991830885410309,0.06909366697072983,0.04605383053421974,0.033638592809438705
0.08929125219583511,meteor/meteor,ISSUE_TEMPLATE.md,0.08353918790817261,0.18294863402843475,0.5138311386108398,0.03875872865319252,0.013980125077068806,0.01521020382642746,0.03694930672645569,0.012567277066409588,0.012924214825034142
0.191022127866745,Textualize/rich,bug_report.md,0.18009315431118011,0.057994455099105835,0.030907101929187775,0.06843315064907074,0.1706787794828415,0.0531519278883934,0.18483181297779083,0.0342315211892128,0.028655966743826866
0.10559996217489243,Textualize/rich,feature_request.md,0.5155152678489685,0.10885857045650482,0.02303903177380562,0.07464740425348282,0.023744530975818634,0.0429554358124733,0.05929939076304436,0.019403453916311264,0.026936933398246765
0.15167167782783508,v2ray/v2ray-core,bug_cn.md,0.11967118829488754,0.07002867758274078,0.10392158478498459,0.09018073976039886,0.08995888382196426,0.0956135243177414,0.08947557210922241,0.09262243658304214,0.09685573726892471
0.20997615158557892,v2ray/v2ray-core,bug_en.md,0.19959011673927307,0.08402273803949356,0.08072200417518616,0.09604569524526596,0.062320489436388016,0.12343302369117737,0.049620620906353,0.04510396346449852,0.04916517436504364
0.18123769760131836,v2ray/v2ray-core,other_en.md,0.2573086619377136,0.06627248227596283,0.08978649228811264,0.06543707102537155,0.049925196915864944,0.08497656136751175,0.15484900772571564,0.03667335957288742,0.013533426448702812
0.11818717420101166,parcel-bundler/parcel,Bug_Report.md,0.16808301210403442,0.19729821383953094,0.12943947315216064,0.014482737518846989,0.011028055101633072,0.019421754404902458,0.28230777382850647,0.01525004580616951,0.044501617550849915
0.14007854461669922,parcel-bundler/parcel,Feature_Request.md,0.12349563091993332,0.02871900051832199,0.09885192662477493,0.016864614561200142,0.01088289637118578,0.013921460136771202,0.5507819056510925,0.008710544556379318,0.007693535182625055
0.12416734546422958,parcel-bundler/parcel,RFC.md,0.20752252638339996,0.05096880719065666,0.023152153939008713,0.021331746131181717,0.01282977033406496,0.020011067390441895,0.5240047574043274,0.007077534217387438,0.008934344165027142
0.07722284644842148,pi-hole/pi-hole,bug_report.md,0.07359755784273148,0.3526546359062195,0.30729809403419495,0.03965838998556137,0.07392232865095139,0.0308669600635767,0.02058703638613224,0.010112480260431767,0.014079674147069454
0.1404465138912201,gogs/gogs,dev_release_minor_version.md,0.11494419723749161,0.08402110636234283,0.09431391209363937,0.10946326702833176,0.05574817582964897,0.07967419922351837,0.11536133289337158,0.09709891676902771,0.10892831534147263
0.10896502435207367,gogs/gogs,dev_release_patch_version.md,0.1211334839463234,0.08878049999475479,0.1235436201095581,0.11294589936733246,0.06057540327310562,0.0747307538986206,0.10216698795557022,0.1172775998711586,0.08988078683614731
0.2992682456970215,yarnpkg/yarn,bug_report.md,0.31900233030319214,0.06253013014793396,0.07749927043914795,0.04590572416782379,0.017142251133918762,0.05675574019551277,0.07558682560920715,0.03002544678747654,0.016284069046378136
0.17921075224876404,vercel/hyper,bug_report.md,0.233358696103096,0.20321232080459595,0.08461740612983704,0.07598431408405304,0.04083918035030365,0.04943795129656792,0.06416924297809601,0.04296906292438507,0.02620101161301136
0.5149273872375488,vercel/hyper,feature_request.md,0.14546526968479156,0.04507698118686676,0.025806160643696785,0.10556447505950928,0.06195804849267006,0.021784715354442596,0.04706704989075661,0.017925919964909554,0.014423972927033901
0.08737930655479431,typescript-cheatsheets/react,advanced-cheatsheet.md,0.453348845243454,0.07655277103185654,0.04675450548529625,0.1531907171010971,0.0546470582485199,0.0472850538790226,0.042651012539863586,0.022434985265135765,0.015755709260702133
0.29129403829574585,typescript-cheatsheets/react,basic-cheatsheet.md,0.3007732331752777,0.15226870775222778,0.025607001036405563,0.13088734447956085,0.025047725066542625,0.022451523691415787,0.03131769597530365,0.010859910398721695,0.009492766112089157
0.2599373757839203,typescript-cheatsheets/react,general-react-ts-question.md,0.09571424871683121,0.14168894290924072,0.03423171490430832,0.23574206233024597,0.03130767494440079,0.031506896018981934,0.04778893291950226,0.10314181447029114,0.018940387293696404
0.10587052255868912,typescript-cheatsheets/react,hoc-cheatsheet.md,0.4656866788864136,0.06703395396471024,0.06100516766309738,0.13534891605377197,0.045749731361866,0.044641584157943726,0.03768176957964897,0.020835913717746735,0.016145700588822365
0.15883727371692657,typescript-cheatsheets/react,migrating-cheatsheet.md,0.3682333827018738,0.08639891445636749,0.06909356266260147,0.14582248032093048,0.045478321611881256,0.04781102389097214,0.041146449744701385,0.022671811282634735,0.014506718143820763
0.043982263654470444,marktext/marktext,bug_report.md,0.0321681834757328,0.30611419677734375,0.47361573576927185,0.013111128471791744,0.10796802490949631,0.006962468847632408,0.008752708323299885,0.0035876245237886906,0.0037377302069216967
0.060741573572158813,marktext/marktext,feature_request.md,0.48615914583206177,0.08556398004293442,0.028731176629662514,0.07380373775959015,0.14873093366622925,0.03418290987610817,0.050266534090042114,0.01733447052538395,0.014485468156635761
0.06728130578994751,marktext/marktext,question.md,0.1127939447760582,0.05160493776202202,0.0488174706697464,0.22732701897621155,0.058235689997673035,0.11583412438631058,0.08121800422668457,0.18825948238372803,0.04862802103161812
